time,cadence,heartrate,distance,altitude,lat,lng,velocity,fixed_altitude
2626,96,190,9617.4,9,45.515842,-73.52527,5.301,4
2627,96,190,9622.7,9,45.51589,-73.525276,5.3,4
2628,95,190,9627.9,9,45.515938,-73.52529,5.2,4
2629,96,190,9633.4,9,45.515984,-73.52531,5.5,4
2630,96,190,9638.8,9,45.516033,-73.52532,5.399,4
2631,96,190,9644.3,9,45.516083,-73.52533,5.5,4
2632,95,190,9650,9,45.516125,-73.525345,5.7,4
2633,94,190,9655.2,9,45.516167,-73.52535,5.2,4
2634,91,190,9660.3,9,45.516197,-73.52536,5.1,4
2635,87,190,9665.1,9.2,45.516224,-73.52537,4.8,4
2636,87,190,9669,9.2,45.516243,-73.525375,3.9,4
2637,79,188,9671.9,9.2,45.51626,-73.52537,2.9,4
2638,69,188,9674,9.2,45.51627,-73.52537,2.1,4
2639,64,188,9675.6,9.2,45.51628,-73.525375,1.6,4
2640,62,187,9676.7,9.2,45.51629,-73.525375,1.101,4
2641,60,187,9676.7,9.2,45.5163,-73.52538,0,4
2642,60,185,9676.7,9.4,45.51631,-73.52538,0,4
2643,59,186,9676.7,9.4,45.516323,-73.52539,0,4
2644,59,187,9676.7,9.4,45.51633,-73.5254,0,4
2645,58,184,9676.7,9.4,45.51634,-73.5254,0,4
2646,58,184,9676.7,9.4,45.51635,-73.525406,0,4
2647,57,182,9676.9,9.4,45.51636,-73.525406,0.2,4
2648,57,180,9677.8,9.4,45.516373,-73.52541,0.899,4
2649,57,177,9679,9.4,45.516384,-73.52541,1.2,4
2650,57,177,9680.1,9.4,45.51639,-73.52542,1.1,4
2651,57,177,9681.5,9.4,45.5164,-73.52543,1.4,4
2652,57,177,9682.5,9.4,45.51641,-73.52544,1,4
2653,57,174,9683.6,9.4,45.51642,-73.52544,1.1,4
2654,57,167,9685,9.4,45.516426,-73.525444,1.4,4
2655,58,164,9686,9.4,45.516434,-73.52544,1,4
2656,58,164,9687.1,9.4,45.516434,-73.52543,1.1,4
2657,58,163,9687.8,9.4,45.51643,-73.52542,0.7,4
2658,58,161,9688,9.2,45.516422,-73.52541,0.2,4
2659,58,158,9688.1,9.2,45.516407,-73.52541,0.1,4
2660,58,156,9688.4,9.2,45.5164,-73.52541,0.301,4
2661,58,156,9689,9.2,45.516396,-73.52543,0.6,4
2662,58,157,9689.1,9.2,45.51639,-73.52544,0.1,4
2663,58,157,9689.1,9.2,45.51639,-73.525444,0,4
2664,58,155,9689.1,9.2,45.5164,-73.52545,0,4
2665,58,154,9689.7,9.2,45.5164,-73.52545,0.601,4
2666,58,154,9690.7,9.2,45.516396,-73.525444,1,4
2667,58,153,9690.9,9.2,45.51639,-73.52544,0.2,4
2668,58,151,9690.9,9.2,45.51639,-73.52544,0,4
2669,58,151,9690.9,9.2,45.51639,-73.52544,0,4
2670,58,151,9690.9,9.4,45.51639,-73.52544,0,4
2671,58,151,9690.9,9.4,45.51639,-73.52544,0,4
2672,58,152,9690.9,9.4,45.51639,-73.52544,0,4
2673,58,154,9690.9,9.6,45.51639,-73.52544,0,4
2674,58,151,9690.9,9.6,45.51639,-73.52544,0,4
2675,58,148,9690.9,9.8,45.51639,-73.52544,0,4
2676,58,148,9690.9,9.8,45.51639,-73.52544,0,4
2677,58,146,9690.9,10,45.51639,-73.52544,0,4
2678,58,144,9690.9,10,45.51639,-73.52544,0,4
2679,58,142,9690.9,10,45.51639,-73.52544,0,4
2680,58,141,9690.9,10.2,45.51639,-73.52544,0,4
2681,58,141,9690.9,10.4,45.51639,-73.52544,0,4
2682,0,141,9690.9,10.4,45.51639,-73.52544,0,4
2683,0,141,9690.9,10.6,45.51639,-73.52544,0,4
2684,0,141,9690.9,10.6,45.51639,-73.52544,0,4
2685,23,140,9690.9,10.6,45.51639,-73.52544,0,4
2686,23,140,9690.9,10.8,45.51639,-73.52544,0,4
2687,35,139,9690.9,11,45.51639,-73.52544,0,4
2688,43,139,9690.9,11,45.51639,-73.52544,0,4
2689,47,138,9690.9,11.2,45.51639,-73.52544,0,4
2690,49,138,9690.9,11.2,45.51639,-73.52544,0,4
2691,50,138,9690.9,11.2,45.516388,-73.52544,0,4
2692,50,137,9690.9,11.4,45.516384,-73.52544,0,4
2693,54,136,9690.9,11.4,45.51638,-73.52544,0,4
2694,56,134,9690.9,11.6,45.516384,-73.52544,0,4
2695,57,133,9690.9,11.6,45.516388,-73.525444,0,4
2696,59,133,9690.9,11.8,45.51639,-73.525444,0,4
2697,59,132,9690.9,11.8,45.516396,-73.52544,0,4
2698,60,131,9690.9,11.8,45.51639,-73.52543,0,4
2699,60,130,9690.9,11.8,45.516388,-73.52542,0,4
2700,61,129,9690.9,12,45.51638,-73.52541,0,4
2701,61,129,9690.9,12,45.516365,-73.525406,0,4
2702,61,129,9690.9,12,45.51635,-73.5254,0,4
2703,61,129,9692.1,12.2,45.51634,-73.5254,1.199,4
2704,60,130,9693.5,12.2,45.516327,-73.5254,1.4,4
2705,60,130,9694.7,12.2,45.51632,-73.5254,1.2,4
2706,59,130,9696.5,12.2,45.516308,-73.52539,1.8,4
2707,59,129,9698.3,12.4,45.516296,-73.52539,1.8,4
2708,59,129,9700.3,12.4,45.51629,-73.52538,2,4
2709,59,128,9701.8,12.4,45.51628,-73.52538,1.5,4
2710,58,128,9703,12.4,45.516277,-73.52539,1.2,4
2711,58,128,9704,12.4,45.516277,-73.5254,1,4
2712,58,128,9704.5,12.4,45.516277,-73.52541,0.5,4
2713,58,127,9704.5,12.4,45.516285,-73.52542,0,4
2714,58,127,9704.9,12.2,45.516293,-73.52543,0.4,4
2715,58,126,9705.6,12.2,45.5163,-73.52543,0.699,4
2716,58,126,9705.9,12.2,45.516308,-73.52543,0.301,4
2717,58,126,9705.9,12.2,45.516315,-73.52543,0,4
2718,58,125,9706.1,12,45.516327,-73.52543,0.199,4
2719,58,125,9707,12,45.516335,-73.52543,0.9,4
2720,58,124,9708.2,11.8,45.516342,-73.52543,1.2,4
2721,58,124,9709.2,11.8,45.51635,-73.52543,1,4
2722,58,124,9710.2,11.8,45.51636,-73.52543,1,4
2723,58,124,9711.4,11.6,45.516373,-73.52543,1.2,4
2724,58,122,9712.4,11.4,45.51638,-73.52543,1,4
2725,58,122,9713.6,11.4,45.516388,-73.52544,1.199,4
2726,58,122,9714.6,11.2,45.51639,-73.52544,1,4
2727,0,122,9715.6,11.2,45.51639,-73.52544,1,4
2728,0,122,9716.1,11,45.516388,-73.52544,0.5,4
2729,0,122,9716.1,11,45.516384,-73.52544,0,4
2730,0,122,9716.1,10.8,45.516384,-73.52544,0,4
2731,0,122,9716.1,10.8,45.516384,-73.52544,0,4
2732,0,122,9716.1,10.8,45.516388,-73.52544,0,4
2733,0,122,9716.1,10.6,45.516388,-73.52544,0,4
2734,24,122,9716.1,10.6,45.51639,-73.52544,0,4
2735,43,121,9716.1,10.6,45.51639,-73.52544,0,4
2736,52,121,9716.1,10.6,45.51639,-73.52544,0,4
2737,52,120,9716.1,10.4,45.51639,-73.52544,0,4
2738,61,120,9716.1,10.2,45.51639,-73.52544,0,4
2739,61,120,9716.1,10,45.51639,-73.52544,0,4
2740,61,119,9716.1,10,45.51639,-73.52544,0,4
2741,61,119,9716.1,10,45.51639,-73.52544,0,4
2742,61,118,9716.1,9.8,45.51639,-73.52544,0,4
2743,60,118,9716.1,9.6,45.516388,-73.52544,0,4
2744,59,118,9716.1,9.6,45.51637,-73.52543,0,4
2745,59,117,9716.1,9.4,45.516354,-73.52542,0,4
2746,59,117,9716.1,9.2,45.51634,-73.52541,0,4
2747,59,116,9716.1,9.2,45.51632,-73.525406,0,4
2748,59,116,9717.3,9.2,45.516296,-73.5254,1.2,4
2749,68,116,9719.7,9,45.516266,-73.52539,2.4,4
2750,78,114,9722.8,9,45.51623,-73.52538,3.1,4
2751,85,113,9726.8,9,45.516193,-73.52537,4,4
2752,85,112,9731.5,8.8,45.516148,-73.52535,4.7,4
2753,85,112,9737,8.8,45.516106,-73.52534,5.5,4
2754,89,111,9742.7,8.6,45.516064,-73.52533,5.7,4
2755,91,112,9748.2,8.6,45.516014,-73.52531,5.5,4
2756,95,114,9754.2,8.6,45.515965,-73.52529,6,4
2757,96,114,9760.6,8.6,45.515915,-73.52528,6.399,4
2758,96,114,9767.5,8.6,45.51586,-73.52527,6.9,4
2759,96,113,9774.2,8.6,45.515812,-73.52525,6.7,4
2760,96,116,9780.8,8.6,45.51576,-73.52524,6.6,4
2761,96,119,9787.3,8.6,45.51571,-73.525215,6.5,4
2762,96,120,9793.7,8.6,45.51566,-73.5252,6.4,4
2763,96,120,9799.9,8.6,45.515606,-73.525185,6.2,4
2764,96,123,9806.1,8.6,45.515556,-73.52517,6.199,4
2765,96,128,9812.6,8.6,45.515507,-73.525154,6.5,4
2766,96,132,9818.5,8.8,45.515453,-73.52514,5.9,4
2767,96,134,9824.4,8.8,45.515404,-73.52512,5.9,4
2768,96,134,9830.3,8.8,45.515354,-73.5251,5.899,4
2769,96,134,9836.1,9,45.515305,-73.525085,5.8,4
2770,96,136,9841.9,9,45.51526,-73.52507,5.801,4
2771,96,136,9847.7,9.2,45.515217,-73.525055,5.8,4
2772,96,136,9853.1,9.2,45.51517,-73.52503,5.399,4
2773,96,136,9858.4,9.2,45.515125,-73.52502,5.301,4
2774,96,136,9863.6,9.2,45.51508,-73.525,5.199,4
2775,96,138,9868.7,9.2,45.515034,-73.524994,5.101,4
2776,96,142,9873.7,9.2,45.514984,-73.52498,5,4
2777,96,145,9878.7,9.4,45.51494,-73.52497,5,4
2778,96,145,9883.9,9.4,45.514885,-73.524956,5.2,4
2779,96,147,9889,9.4,45.51484,-73.52494,5.1,4
2780,96,147,9894.4,9.6,45.514793,-73.52492,5.4,4
2781,96,146,9899.9,9.6,45.514732,-73.52488,5.5,4
2782,95,144,9905.7,9.8,45.51468,-73.52486,5.8,4
2783,96,144,9912.6,9.8,45.514633,-73.52483,6.899,4
2784,96,143,9918.8,10,45.514595,-73.52482,6.2,4
2785,96,147,9925,10,45.514545,-73.52479,6.2,4
2786,96,147,9930.4,10,45.514496,-73.52478,5.4,4
2787,96,149,9936.3,10,45.514446,-73.524765,5.899,4
2788,96,149,9942,10,45.514397,-73.52475,5.7,4
2789,96,149,9947.8,10.2,45.514343,-73.524734,5.8,4
2790,99,154,9953.5,10.2,45.514294,-73.52473,5.7,4
2791,99,157,9959.3,10.2,45.514236,-73.52471,5.8,4
2792,98,159,9964.2,10.2,45.514187,-73.5247,4.9,4
2793,97,159,9970,10.2,45.514133,-73.52468,5.8,4
2794,97,161,9976,10.2,45.514088,-73.52467,6,4
2795,97,162,9982.5,10,45.514038,-73.52466,6.5,4
2796,97,162,9988.2,10,45.51399,-73.52464,5.7,4
2797,97,162,9994,10,45.513943,-73.524635,5.8,4
2798,95,162,9999.6,10,45.513897,-73.52462,5.6,4
2799,96,162,10004.9,10,45.513847,-73.52461,5.301,4
2800,96,162,10010.3,9.8,45.5138,-73.5246,5.399,4
2801,96,162,10015.6,9.8,45.513752,-73.52459,5.3,4
2802,96,163,10020.7,9.6,45.513702,-73.524574,5.101,4
2803,97,163,10025.8,9.6,45.513653,-73.52456,5.1,4
2804,98,164,10031.2,9.6,45.513603,-73.524536,5.4,4
2805,98,165,10036.9,9.4,45.513554,-73.52453,5.7,4
2806,97,167,10042.7,9.4,45.513504,-73.52451,5.8,4
2807,97,168,10048.3,9.4,45.513454,-73.5245,5.6,4
2808,97,168,10054.1,9.2,45.5134,-73.52448,5.8,4
2809,97,169,10060,9.2,45.513348,-73.52447,5.9,4
2810,97,172,10066.2,9.2,45.513294,-73.52445,6.2,4
2811,97,174,10072.2,9.2,45.51325,-73.52444,6,4
2812,97,175,10078.2,9.2,45.5132,-73.52442,6,4
2813,97,175,10084.1,9.2,45.51315,-73.52441,5.899,4
2814,95,177,10089.7,9,45.513103,-73.5244,5.601,4
2815,96,179,10095.3,9,45.513054,-73.52438,5.6,4
2816,96,180,10100.9,9,45.513004,-73.52436,5.601,4
2817,96,181,10106.5,8.8,45.51296,-73.524345,5.6,4
2818,96,181,10112.1,8.8,45.512905,-73.52432,5.6,4
2819,96,182,10117.5,8.8,45.512856,-73.52431,5.4,4
2820,96,185,10123.1,8.6,45.51281,-73.52429,5.6,4
2821,96,186,10128.5,8.6,45.51276,-73.52428,5.4,4
2822,96,187,10134.1,8.6,45.51271,-73.524254,5.6,4
2823,96,187,10139.8,8.6,45.51266,-73.52424,5.7,4
2824,96,187,10145.6,8.6,45.512615,-73.52422,5.8,4
2825,96,188,10151.3,8.6,45.51256,-73.5242,5.7,4
2826,96,188,10156.9,8.6,45.512512,-73.524185,5.601,4
2827,96,188,10162.7,8.6,45.512463,-73.52416,5.8,4
2828,96,188,10168.5,8.6,45.512413,-73.52415,5.8,4
2829,96,188,10174.2,8.6,45.512363,-73.52413,5.7,4
2830,96,189,10180.1,8.8,45.512314,-73.52412,5.899,4
2831,96,189,10185.9,9,45.512264,-73.52411,5.801,4
2832,96,189,10191.6,9,45.512215,-73.524086,5.699,4
2833,96,189,10197.2,9.2,45.512165,-73.52406,5.601,4
2834,96,190,10203.2,9.2,45.51211,-73.524055,6,4
2835,96,190,10208.9,9.4,45.512062,-73.52404,5.7,4
2836,96,190,10214.7,9.6,45.512016,-73.524025,5.8,4
2837,96,190,10220.2,9.6,45.511967,-73.52402,5.5,4
2838,96,190,10225.7,9.8,45.51192,-73.524,5.5,4
2839,96,189,10231.1,10,45.51187,-73.523994,5.399,4
2840,96,187,10236.7,10,45.51182,-73.52397,5.601,4
2841,96,187,10242.2,10,45.511776,-73.52396,5.5,4
2842,96,188,10247.9,10,45.511726,-73.52393,5.7,4
2843,96,188,10253,10.2,45.511677,-73.52391,5.1,4
2844,96,188,10258.6,10.2,45.511623,-73.523895,5.6,4
2845,96,188,10264.4,10.2,45.511574,-73.52388,5.801,4
2846,96,188,10270.1,10.2,45.511528,-73.523865,5.699,4
2847,96,188,10275.8,10.2,45.511482,-73.52386,5.7,4
2848,96,188,10281.5,10.4,45.511433,-73.52384,5.7,4
2849,96,188,10287,10.4,45.511387,-73.52383,5.5,4
2850,96,188,10292.5,10.4,45.511337,-73.52381,5.5,4
2851,96,189,10297.8,10.4,45.51129,-73.5238,5.3,4
2852,96,189,10303.4,10.4,45.511242,-73.52379,5.601,4
2853,96,189,10308.7,10.4,45.511196,-73.52378,5.3,4
2854,96,189,10313.9,10.6,45.511147,-73.523766,5.2,4
2855,96,189,10319.2,10.6,45.511093,-73.52375,5.3,4
2856,96,189,10324.5,10.6,45.511047,-73.52374,5.3,4
2857,96,189,10330.3,10.6,45.510998,-73.52373,5.8,4
2858,96,189,10335.9,10.6,45.51095,-73.52371,5.601,4
2859,96,189,10341.5,10.6,45.510902,-73.523705,5.6,4
2860,96,189,10347.2,10.6,45.510853,-73.52368,5.7,4
2861,96,189,10352.7,10.6,45.510807,-73.523674,5.5,4
2862,96,190,10358.4,10.6,45.510757,-73.52366,5.7,4
2863,96,190,10363.8,10.6,45.510708,-73.52365,5.399,4
2864,96,190,10369.3,10.6,45.510662,-73.523636,5.5,4
2865,96,190,10374.9,10.6,45.510612,-73.52361,5.601,4
2866,96,190,10380,10.8,45.510563,-73.523605,5.1,4
2867,96,190,10385.7,10.8,45.51051,-73.52359,5.7,4
2868,96,190,10391.4,10.8,45.51046,-73.523575,5.7,4
2869,96,190,10397.2,10.8,45.51041,-73.52356,5.8,4
2870,96,191,10403,10.8,45.51036,-73.52355,5.8,4
2871,96,191,10408.7,11,45.51031,-73.52354,5.7,4
2872,96,191,10414.6,11,45.51026,-73.52352,5.899,4
2873,96,191,10420.4,11,45.510212,-73.5235,5.801,4
2874,96,191,10426,11,45.510162,-73.52348,5.6,4
2875,99,191,10432.1,11,45.510113,-73.52347,6.1,4
2876,98,191,10437.7,11,45.51006,-73.52345,5.601,4
2877,97,191,10443.4,11,45.51001,-73.52344,5.7,4
2878,97,191,10449.3,11,45.50996,-73.52342,5.899,4
2879,97,191,10454.8,11,45.50991,-73.5234,5.5,4
2880,97,190,10460.9,11,45.50986,-73.52338,6.101,4
2881,97,190,10466.7,11,45.509808,-73.52336,5.8,4
2882,97,191,10472.7,11,45.509758,-73.52335,6,4
2883,97,191,10478.7,11,45.50971,-73.52334,6,4
2884,97,191,10484.3,11.2,45.509663,-73.52332,5.6,4
2885,97,191,10490.1,11.2,45.509613,-73.5233,5.8,4
2886,97,191,10495.6,11.2,45.509563,-73.52329,5.5,4
2887,97,192,10501.2,11.2,45.509518,-73.52328,5.601,4
2888,97,192,10506.8,11.2,45.509468,-73.52326,5.6,4
2889,97,192,10512.1,11.2,45.509422,-73.523254,5.3,4
2890,97,192,10517.5,11.2,45.509373,-73.52323,5.4,4
2891,97,192,10522.7,11.2,45.509323,-73.523224,5.2,4
2892,97,192,10528.1,11.2,45.509274,-73.52321,5.399,4
2893,97,192,10533.5,11.4,45.509224,-73.52319,5.4,4
2894,97,192,10539,11.4,45.50918,-73.523186,5.5,4
2895,97,192,10544.8,11.4,45.50913,-73.52316,5.8,4
2896,97,192,10550.2,11.4,45.509075,-73.523155,5.4,4
2897,97,192,10556,11.4,45.50903,-73.52314,5.8,4
2898,97,192,10561.8,11.4,45.50898,-73.523125,5.8,4
2899,97,192,10567.4,11.6,45.50893,-73.52311,5.601,4
2900,97,192,10573.2,11.6,45.50888,-73.52309,5.8,4
2901,97,192,10578.8,11.6,45.508835,-73.52307,5.6,4
2902,97,192,10584.4,11.6,45.508785,-73.52306,5.601,4
2903,97,192,10590.1,11.6,45.508736,-73.523056,5.699,4
2904,97,192,10595.5,11.6,45.508686,-73.52303,5.4,4
2905,97,192,10601.1,11.6,45.508636,-73.52302,5.6,4
2906,97,192,10606.8,11.6,45.50859,-73.52301,5.7,4
2907,97,192,10612.1,11.6,45.508545,-73.522995,5.3,4
2908,97,192,10617.6,11.6,45.50849,-73.52297,5.5,4
2909,97,192,10623.1,11.6,45.50844,-73.52296,5.5,4
2910,97,192,10628.9,11.6,45.508392,-73.52295,5.801,4
2911,97,192,10634.7,11.4,45.508347,-73.52294,5.8,4
2912,97,192,10640.1,11.4,45.508297,-73.52292,5.399,4
2913,97,192,10645.7,11.4,45.508247,-73.522896,5.601,4
2914,97,192,10651.4,11.4,45.508198,-73.52287,5.7,4
2915,97,192,10657,11.2,45.50815,-73.52285,5.6,4
2916,97,192,10662.9,11.2,45.508095,-73.522835,5.9,4
2917,97,192,10668.8,11.2,45.508045,-73.52283,5.899,4
2918,97,192,10675,11.2,45.507996,-73.52281,6.2,4
2919,97,192,10680.6,11.2,45.507946,-73.5228,5.6,4
2920,97,192,10686.1,11.2,45.507896,-73.52279,5.5,4
2921,97,192,10692,11,45.507847,-73.52277,5.9,4
2922,97,192,10697.8,11,45.507797,-73.52275,5.8,4
2923,97,192,10703.6,11,45.507748,-73.52273,5.8,4
2924,97,192,10709.1,11,45.507698,-73.52271,5.5,4
2925,97,192,10714.9,11,45.50765,-73.52269,5.801,4
2926,97,192,10720.6,11,45.5076,-73.522675,5.699,4
2927,97,192,10726,11,45.507553,-73.52266,5.4,4
2928,97,192,10731.7,11,45.507504,-73.522644,5.7,4
2929,97,192,10737.4,10.8,45.507454,-73.52263,5.7,4
2930,97,192,10743,10.8,45.50741,-73.52261,5.6,4
2931,97,192,10748.7,10.8,45.50736,-73.522606,5.7,4
2932,97,192,10754.2,10.6,45.507305,-73.52259,5.5,4
2933,97,192,10759.8,10.6,45.50726,-73.522575,5.6,4
2934,97,192,10765.2,10.6,45.50721,-73.52257,5.4,4
2935,97,192,10770.6,10.6,45.50716,-73.522545,5.399,4
2936,97,192,10776.3,10.6,45.50711,-73.52253,5.7,4
2937,97,192,10781.8,10.4,45.50706,-73.522514,5.5,4
2938,97,192,10787.6,10.4,45.50701,-73.5225,5.8,4
2939,97,192,10793.2,10.2,45.506966,-73.522484,5.601,4
2940,97,192,10799,10.2,45.50692,-73.52247,5.8,4
2941,97,192,10804.5,10,45.506874,-73.52246,5.5,4
2942,97,192,10809.8,10,45.506832,-73.522446,5.3,4
2943,97,192,10814.8,10,45.50679,-73.52244,5,4
2944,97,192,10819.7,10,45.50674,-73.52244,4.9,4
2945,97,192,10824.5,10,45.506695,-73.52243,4.8,4
2946,97,192,10829.7,10,45.506645,-73.52242,5.2,4
2947,97,192,10834.7,10,45.5066,-73.522415,5,4
2948,97,192,10839.8,10,45.50655,-73.5224,5.1,4
2949,97,192,10844.9,10,45.506504,-73.522385,5.101,4
2950,97,192,10850.1,10,45.506454,-73.52237,5.199,4
2951,97,192,10855.5,10,45.5064,-73.522354,5.4,4
2952,97,192,10861.3,10,45.506355,-73.52234,5.8,4
2953,97,192,10867.4,10,45.506306,-73.52233,6.101,4
2954,97,192,10873.1,10,45.506252,-73.52232,5.699,4
2955,97,192,10878.7,10,45.5062,-73.52231,5.601,4
2956,97,192,10884.7,10,45.50614,-73.522285,6,4
2957,97,192,10890.9,10,45.506096,-73.52227,6.2,4
2958,97,192,10897.3,10,45.506046,-73.522255,6.399,4
2959,97,192,10903.3,10,45.505997,-73.52225,6,4
2960,97,193,10909.1,10,45.505947,-73.52223,5.8,4
2961,97,193,10914.8,10,45.5059,-73.52222,5.7,4
2962,97,193,10920.4,10,45.50585,-73.5222,5.601,4
2963,97,193,10926.3,10,45.505806,-73.52219,5.899,4
2964,97,193,10932,10.2,45.50576,-73.52217,5.7,4
2965,97,193,10937.2,10.2,45.505714,-73.522156,5.2,4
2966,97,193,10942.2,10.2,45.50567,-73.52215,5,4
2967,97,193,10947.1,10.2,45.50562,-73.52213,4.899,4
2968,97,193,10952.1,10.2,45.505573,-73.522125,5,4
2969,97,192,10957.5,10.2,45.505524,-73.5221,5.4,4
2970,97,192,10962.8,10.2,45.50548,-73.522095,5.3,4
2971,97,192,10968,10.2,45.505436,-73.52207,5.2,4
2972,97,192,10973.1,10.2,45.50539,-73.522064,5.1,4
2973,97,192,10978.3,10.2,45.505344,-73.52205,5.2,4
2974,97,192,10983.5,10.2,45.5053,-73.52203,5.2,4
2975,97,192,10988.6,10.2,45.505257,-73.522026,5.1,4
2976,97,192,10993.7,10.2,45.505207,-73.52201,5.101,4
2977,97,192,10999,10.2,45.505157,-73.521996,5.3,4
2978,97,192,11004.2,10.2,45.50511,-73.52198,5.2,4
2979,97,192,11009.7,10.2,45.50506,-73.521965,5.5,4
2980,97,192,11015,10.2,45.50501,-73.52196,5.3,4
2981,97,192,11020.7,10.2,45.50495,-73.52194,5.7,4
2982,97,192,11026.5,10.2,45.504894,-73.521935,5.8,4
2983,97,192,11033.1,10.2,45.504837,-73.52191,6.6,4
2984,97,192,11039.5,10.2,45.504784,-73.521904,6.4,4
2985,97,192,11046.3,10.2,45.504734,-73.52189,6.8,4
2986,97,192,11052.8,10.2,45.504684,-73.521866,6.5,4
2987,97,192,11059.1,10.2,45.504635,-73.52184,6.3,4
2988,97,192,11065.3,10.2,45.504585,-73.52183,6.2,4
2989,97,192,11071.5,10.2,45.504536,-73.521805,6.2,4
2990,97,192,11077.3,10.2,45.504486,-73.52179,5.8,4
2991,97,192,11083.3,10.2,45.504433,-73.52177,6,4
2992,97,192,11088.7,10.2,45.504383,-73.52174,5.4,4
2993,97,192,11094.5,10.2,45.504333,-73.52173,5.8,4
2994,97,192,11100.1,10.2,45.50428,-73.52171,5.6,4
2995,97,192,11105.9,10.2,45.50423,-73.5217,5.801,4
2996,97,192,11111.9,10.2,45.50418,-73.52168,6,4
2997,97,193,11117.6,10.2,45.504135,-73.52167,5.699,4
2998,97,193,11123.3,10.2,45.504086,-73.52166,5.7,4
2999,97,193,11128.8,10.2,45.50404,-73.521645,5.5,4
3000,97,193,11134.4,10.2,45.503994,-73.52164,5.601,4
3001,97,193,11139.5,10.2,45.50395,-73.52163,5.1,4
3002,97,193,11144.6,10.2,45.5039,-73.521614,5.1,4
3003,97,193,11149.6,10.2,45.503853,-73.52159,5,4
3004,97,192,11154.8,10.2,45.503803,-73.52157,5.2,4
3005,97,192,11159.9,10.2,45.503754,-73.52155,5.101,4
3006,97,192,11165.7,10.2,45.503696,-73.52154,5.8,4
3007,97,192,11171.2,10.4,45.503643,-73.521515,5.5,4
3008,97,192,11177.4,10.4,45.503593,-73.52149,6.2,4
3009,97,192,11183.6,10.4,45.503544,-73.52148,6.199,4
3010,97,192,11189.8,10.4,45.503494,-73.52146,6.2,4
3011,97,192,11195.9,10.6,45.50344,-73.521454,6.101,4
3012,97,192,11202,10.6,45.50339,-73.52145,6.1,4
3013,97,192,11208.2,10.6,45.50334,-73.52143,6.2,4
3014,97,192,11214.1,10.6,45.503292,-73.521416,5.899,4
3015,97,192,11219.6,10.6,45.503242,-73.52141,5.5,4
3016,97,192,11225.4,10.8,45.503193,-73.521385,5.801,4
3017,97,192,11230.8,10.8,45.503143,-73.521385,5.399,4
3018,97,192,11236.3,10.8,45.50309,-73.52136,5.5,4
3019,97,192,11241.9,11,45.503036,-73.52134,5.601,4
3020,97,192,11248,11,45.502983,-73.52132,6.1,4
3021,95,192,11254,11.2,45.502934,-73.52131,6,4
3022,95,192,11259.9,11.2,45.50289,-73.52129,5.9,4
3023,95,192,11265.6,11.2,45.502853,-73.52128,5.699,4
3024,92,192,11271.1,11.2,45.502827,-73.52127,5.5,4
3025,95,191,11275.6,11.2,45.502804,-73.52126,4.5,4
3026,95,191,11279.2,11.2,45.50279,-73.52126,3.601,4
3027,99,191,11281.6,11.2,45.502773,-73.52126,2.399,4
3028,99,191,11283.4,11.2,45.50276,-73.521255,1.801,4
3029,97,191,11284.2,11.2,45.502754,-73.521255,0.8,4
3030,80,192,11284.5,11.2,45.502743,-73.52126,0.3,4
3031,71,193,11284.5,11.2,45.502735,-73.521255,0,4
3032,65,193,11284.5,11.2,45.502724,-73.521255,0,4
3033,61,193,11284.5,11.2,45.502712,-73.52125,0,4
3034,59,189,11284.5,11.2,45.5027,-73.52125,0,4
3035,58,183,11284.5,11.4,45.502693,-73.52124,0,4
3036,57,179,11284.5,11.4,45.50268,-73.52124,0,4
3037,57,177,11284.7,11.4,45.502666,-73.52123,0.2,4
3038,57,177,11285.7,11.4,45.502655,-73.521225,1,4
3039,57,175,11287.1,11.2,45.502644,-73.521225,1.399,4
3040,57,176,11288.5,11.2,45.502632,-73.52122,1.4,4
3041,58,176,11289.9,11.2,45.50262,-73.521225,1.4,4
3042,58,174,11291.5,11.2,45.50261,-73.521225,1.6,4
3043,58,174,11292.8,11.2,45.5026,-73.521225,1.3,4
3044,57,175,11294,11.2,45.50259,-73.52122,1.2,4
3045,57,176,11295.3,11.2,45.50258,-73.521225,1.3,4
3046,57,173,11296.6,11.2,45.50257,-73.521225,1.3,4
3047,57,171,11297.7,11.2,45.502563,-73.52122,1.101,4
3048,57,171,11298.7,11.2,45.50256,-73.52122,1,4
3049,56,169,11299.4,11.2,45.50255,-73.52122,0.7,4
3050,56,169,11300,11.2,45.50254,-73.52121,0.6,4
3051,57,167,11300.7,11.2,45.502533,-73.5212,0.7,4
3052,55,165,11301.6,11.2,45.50253,-73.52121,0.899,4
3053,55,165,11302.5,11,45.502533,-73.52122,0.9,4
3054,55,163,11302.7,11,45.50254,-73.521225,0.2,4
3055,55,161,11302.7,11,45.502552,-73.521225,0,4
3056,54,159,11302.7,10.8,45.50256,-73.52123,0,4
3057,54,156,11303.4,10.8,45.502567,-73.52123,0.7,4
3058,50,156,11303.7,10.8,45.50257,-73.52123,0.3,4
3059,50,154,11303.9,10.8,45.502575,-73.521225,0.2,4
3060,50,149,11303.9,10.8,45.502575,-73.521225,0,4
3061,48,147,11303.9,10.6,45.50257,-73.52122,0,4
3062,48,145,11304.9,10.6,45.502563,-73.52121,1,4
3063,47,145,11305.7,10.6,45.502556,-73.52122,0.8,4
